loss,accuracy,val_loss,val_accuracy,precision,recall,f1,auc
0.527037501335144,0.8080391883850098,0.38438427448272705,0.859333336353302,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.3907433748245239,0.856176495552063,0.3852766752243042,0.8608888983726501,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.3543897867202759,0.8696470856666565,0.33733245730400085,0.8782222270965576,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.3333081007003784,0.8766274452209473,0.33631932735443115,0.8782222270965576,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.3185611069202423,0.8817451000213623,0.32483720779418945,0.8816666603088379,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.3087967336177826,0.8844705820083618,0.32177528738975525,0.8844444155693054,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2983064353466034,0.8893725275993347,0.33243444561958313,0.882777750492096,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.28731074929237366,0.8935098052024841,0.33886483311653137,0.8811110854148865,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.28069156408309937,0.8936470746994019,0.3110978603363037,0.8894444704055786,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2759699523448944,0.8961764574050903,0.3094226121902466,0.8888888955116272,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.26568394899368286,0.8998823761940002,0.29695630073547363,0.8920000195503235,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.26236090064048767,0.9024901986122131,0.3137340247631073,0.8926666378974915,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.25324851274490356,0.9046274423599243,0.3067408502101898,0.8885555267333984,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.25300106406211853,0.9058823585510254,0.29980772733688354,0.894777774810791,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.24690186977386475,0.907058835029602,0.31525754928588867,0.8923333287239075,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.24112243950366974,0.9095686078071594,0.3260396420955658,0.8915555477142334,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.23676697909832,0.9099019765853882,0.30226942896842957,0.8970000147819519,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.231431245803833,0.9138823747634888,0.3045116066932678,0.8928889036178589,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.23031085729599,0.9131764769554138,0.307125985622406,0.8939999938011169,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.22267819941043854,0.9148823618888855,0.3104826807975769,0.8948888778686523,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.22218658030033112,0.9167842864990234,0.3088996112346649,0.8943333625793457,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.21770912408828735,0.9175882339477539,0.33311018347740173,0.8904444575309753,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2157965898513794,0.9185490012168884,0.31267690658569336,0.8965555429458618,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2128942608833313,0.9188235402107239,0.3100535273551941,0.8958888649940491,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.21002820134162903,0.9198431372642517,0.31663277745246887,0.8957777619361877,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2062857747077942,0.9206666946411133,0.3141619563102722,0.8982222080230713,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.2073066532611847,0.9218039512634277,0.32760462164878845,0.8935555815696716,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.20005667209625244,0.9251176714897156,0.32400327920913696,0.8974444270133972,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
0.19744393229484558,0.9250980615615845,0.3173651695251465,0.8961111307144165,0.9015254051572823,0.900561197022862,0.900857274472288,0.9447146060998819
